model_key,sample_size,outer_fold,projected,raw,delta_nRMSE,relative_change_percent,projection_improved
knn_regressor,8100,0,0.634162749169173,0.6114592047863333,0.022703544382839724,3.7130104846116745,False
knn_regressor,8100,1,0.6092106548889151,0.6240548979317104,-0.014844243042795302,-2.3786758331667945,True
knn_regressor,8100,2,0.6559348113218612,0.6146093276105581,0.04132548371130307,6.723862111231837,False
knn_regressor,8100,3,0.5948195833439667,0.6072841127129962,-0.012464529369029531,-2.0525037800421257,True
knn_regressor,8100,4,0.6635066540866158,0.6161123309563604,0.04739432313025538,7.692480859243238,False
knn_regressor,9050,0,0.6309778640950903,0.60210116766097,0.028876696434120275,4.795987449467979,False
knn_regressor,9050,1,0.5961665360552763,0.6144625324138773,-0.01829599635860102,-2.97756094040858,True
knn_regressor,9050,2,0.6551219757256435,0.6178424575402631,0.037279518185380334,6.033822656635883,False
knn_regressor,9050,3,0.6028756979090822,0.6125553111879429,-0.009679613278860688,-1.580202326560321,True
knn_regressor,9050,4,0.6542087210174566,0.6139791110885452,0.04022960992891145,6.552276649540561,False
knn_regressor,10000,0,0.6178520841677384,0.5969605998362563,0.020891484331482135,3.4996420764138505,False
knn_regressor,10000,1,0.5956804136135825,0.6131477872698158,-0.017467373656233298,-2.848803179085237,True
knn_regressor,10000,2,0.645284951612886,0.615082236775328,0.030202714837557987,4.9103539383450245,False
knn_regressor,10000,3,0.6058758766494701,0.6031380950870715,0.002737781562398567,0.45392283868312605,False
knn_regressor,10000,4,0.6404779323025721,0.6058132570355031,0.034664675267068956,5.722006718158936,False
lightgbm_regressor,500,0,0.42445541463510483,0.41677900045656874,0.007676414178536095,1.8418428400007718,False
lightgbm_regressor,500,1,0.45600847679790374,0.44370865695597994,0.012299819841923798,2.772048651542099,False
lightgbm_regressor,500,2,0.45802865796824244,0.45181268993032336,0.006215968037919073,1.375784296558309,False
lightgbm_regressor,500,3,0.40739418769042385,0.4042069849899609,0.0031872027004629655,0.7885075762711337,False
lightgbm_regressor,500,4,0.4776844085386254,0.47648246168365965,0.0012019468549657741,0.25225416497360104,False
lightgbm_regressor,1450,0,0.39582624959857254,0.3932313743501312,0.0025948752484413196,0.6598851001473895,False
lightgbm_regressor,1450,1,0.3830591212726432,0.37795983912192005,0.005099282150723139,1.3491597844283776,False
lightgbm_regressor,1450,2,0.4136617670261674,0.3405016345675068,0.0731601324586606,21.48598568449929,False
lightgbm_regressor,1450,3,0.3345674684308293,0.33143867503382846,0.0031287933970008397,0.944003712506242,False
lightgbm_regressor,1450,4,0.3339205443767951,0.3321538335676105,0.0017667108091845574,0.5318953540919888,False
lightgbm_regressor,2400,0,0.3334408633499709,0.3324633818019772,0.0009774815479937082,0.29401179242528386,False
lightgbm_regressor,2400,1,0.3813009909772644,0.37988069806190783,0.001420292915356558,0.373878673647456,False
lightgbm_regressor,2400,2,0.3399427579390996,0.337063217956957,0.0028795399821426315,0.8543026437581656,False
lightgbm_regressor,2400,3,0.318376224543957,0.3167048671584831,0.0016713573854738595,0.5277334069632378,False
lightgbm_regressor,2400,4,0.30536102718255936,0.3070896131568608,-0.001728585974301422,-0.5628930124114825,True
lightgbm_regressor,3350,0,0.3244830867100747,0.3242841440321867,0.00019894267788800324,0.061348259404338086,False
lightgbm_regressor,3350,1,0.34014903363760396,0.3379433270266765,0.0022057066109274492,0.6526853571378066,False
lightgbm_regressor,3350,2,0.3069002901353688,0.3061524903582171,0.0007477997771516698,0.24425729030546128,False
lightgbm_regressor,3350,3,0.2901180789205386,0.28941921607515286,0.0006988628453857282,0.2414707823699778,False
lightgbm_regressor,3350,4,0.2803614609540931,0.28056597261816957,-0.0002045116640764788,-0.07289254009245259,True
lightgbm_regressor,4300,0,0.30278263300993025,0.3026856044217324,9.702858819782278e-05,0.032055897862467445,False
lightgbm_regressor,4300,1,0.29063505083694047,0.28879245429700595,0.0018425965399345157,0.6380348629329193,False
lightgbm_regressor,4300,2,0.2756453834306647,0.2752817678820336,0.0003636155486310688,0.13208849660791513,False
lightgbm_regressor,4300,3,0.29423776616069525,0.2932615912136735,0.0009761749470217351,0.33286832516382403,False
lightgbm_regressor,4300,4,0.2934839664856611,0.29343076830488324,5.31981807778692e-05,0.018129721393972807,False
lightgbm_regressor,5250,0,0.28993633293604637,0.2908487789512156,-0.0009124460151692104,-0.31371835854337765,True
lightgbm_regressor,5250,1,0.27178097731721956,0.2696088272654053,0.002172150051814259,0.8056672601731898,False
lightgbm_regressor,5250,2,0.2721571861978369,0.2701796672184217,0.001977518979415227,0.7319273873472273,False
lightgbm_regressor,5250,3,0.2705100920130585,0.26905481633242617,0.0014552756806323064,0.5408844563608425,False
lightgbm_regressor,5250,4,0.27899613059160605,0.27825292579751915,0.0007432047940869047,0.26709684793313715,False
lightgbm_regressor,6200,0,0.2818165869482671,0.2828655022423977,-0.0010489152941305924,-0.37081768042245705,True
lightgbm_regressor,6200,1,0.2788088857557277,0.2766144928914442,0.002194392864283523,0.7933036484623748,False
lightgbm_regressor,6200,2,0.25861545287491855,0.2582542847487135,0.0003611681262050692,0.13984980987110937,False
lightgbm_regressor,6200,3,0.255105901214002,0.2541698258921697,0.0009360753218323192,0.36828735218532377,False
lightgbm_regressor,6200,4,0.27160801086643555,0.2703453273485065,0.0012626835179290197,0.46706319295886106,False
lightgbm_regressor,7150,0,0.2723831425228785,0.27337997744671,-0.0009968349238315133,-0.3646334794309603,True
lightgbm_regressor,7150,1,0.2697495932382863,0.26740379538304726,0.002345797855239029,0.877249274595654,False
lightgbm_regressor,7150,2,0.2533441801953485,0.2541170468056951,-0.0007728666103465898,-0.30413804192268334,True
lightgbm_regressor,7150,3,0.2581233260798417,0.25798029962355196,0.00014302645628971877,0.055440844319672763,False
lightgbm_regressor,7150,4,0.2601846971515804,0.2594041077182121,0.0007805894333682839,0.3009163733892101,False
lightgbm_regressor,8100,0,0.2585109049362899,0.25934710351031404,-0.0008361985740241162,-0.3224244893064176,True
lightgbm_regressor,8100,1,0.2605968034523195,0.2591774564227899,0.0014193470295296162,0.54763521840197,False
lightgbm_regressor,8100,2,0.2549916726265518,0.2553233609554826,-0.00033168832893076816,-0.12990911904398766,True
lightgbm_regressor,8100,3,0.24974520141654497,0.24936987247622372,0.00037532894032124564,0.1505109404733852,False
lightgbm_regressor,8100,4,0.2531093787374195,0.25265851301089765,0.0004508657265218652,0.1784486582893878,False
lightgbm_regressor,9050,0,0.255126344062435,0.25519564104094333,-6.929697850832639e-05,-0.027154452256967998,True
lightgbm_regressor,9050,1,0.2534576400422802,0.25225368400692333,0.0012039560353568901,0.47727986217392426,False
lightgbm_regressor,9050,2,0.2595363762312041,0.2594423175471563,9.405868404782636e-05,0.036254179710189426,False
lightgbm_regressor,9050,3,0.2507137213013633,0.2497649251249867,0.0009487961763766373,0.37987566745084134,False
lightgbm_regressor,9050,4,0.25086094407810544,0.25057636189771026,0.00028458218039517647,0.11357104007733498,False
lightgbm_regressor,10000,0,0.24944770350582893,0.2500321960500131,-0.000584492544184162,-0.23376691218887982,True
lightgbm_regressor,10000,1,0.2477135699820953,0.24568768712387182,0.002025882858223471,0.824576470208722,False
lightgbm_regressor,10000,2,0.2616287563050567,0.26115142291341753,0.00047733339163918975,0.18278031431498096,False
lightgbm_regressor,10000,3,0.2412302238808384,0.2399458168304523,0.0012844070503860994,0.535290453216641,False
lightgbm_regressor,10000,4,0.2492602406206842,0.2487436147175948,0.0005166259030894016,0.20769413666193628,False
multitask_elastic_net_regressor,500,0,0.5027344777325138,0.5214456855244292,-0.018711207791915374,-3.5883330347430356,True
multitask_elastic_net_regressor,500,1,0.5231274552881778,0.5404713591109848,-0.017343903822806928,-3.209032917366004,True
multitask_elastic_net_regressor,500,2,0.5770116560575747,0.612465094084833,-0.03545343802725831,-5.7886463032206095,True
multitask_elastic_net_regressor,500,3,0.48696308702389457,0.5121820623327917,-0.025218975308897162,-4.923830247790104,True
multitask_elastic_net_regressor,500,4,0.5492246433339267,0.5709518884904735,-0.02172724515654678,-3.8054423839442832,True
multitask_elastic_net_regressor,1450,0,0.5532431885303983,0.5736180024271784,-0.020374813896780086,-3.5519829940077057,True
multitask_elastic_net_regressor,1450,1,0.5491284185917276,0.5673995655225629,-0.018271146930835314,-3.220155255848315,True
multitask_elastic_net_regressor,1450,2,0.5163145341542358,0.5410779438661897,-0.0247634097119539,-4.576680678390019,True
multitask_elastic_net_regressor,1450,3,0.487825087483176,0.5074785943984954,-0.01965350691531942,-3.872775548023723,True
multitask_elastic_net_regressor,1450,4,0.4978348384073721,0.5217091327999118,-0.02387429439253974,-4.576169534240474,True
multitask_elastic_net_regressor,2400,0,0.5143102590690003,0.5322524764398796,-0.01794221737087931,-3.370997442959942,True
multitask_elastic_net_regressor,2400,1,0.5898101787545803,0.6065940931554765,-0.016783914400896216,-2.766910293106715,True
multitask_elastic_net_regressor,2400,2,0.5130894452378335,0.5379711139911696,-0.024881668753336084,-4.625093821253849,True
multitask_elastic_net_regressor,2400,3,0.4893375705963253,0.5109883698943614,-0.02165079929803604,-4.237043458056001,True
multitask_elastic_net_regressor,2400,4,0.49372848447384826,0.517030610490453,-0.023302126016604696,-4.506914202720106,True
multitask_elastic_net_regressor,3350,0,0.5223157432246371,0.540231013778581,-0.01791527055394382,-3.3162240036234887,True
multitask_elastic_net_regressor,3350,1,0.5690350423865431,0.5873841080350427,-0.018349065648499585,-3.1238614387920927,True
multitask_elastic_net_regressor,3350,2,0.5068729343873333,0.5294598016446057,-0.022586867257272436,-4.266021176133336,True
multitask_elastic_net_regressor,3350,3,0.49606321782617907,0.5183047532571018,-0.02224153543092272,-4.291208076166329,True
multitask_elastic_net_regressor,3350,4,0.49403418355154893,0.5153015534194132,-0.02126736986786426,-4.1271697565705505,True
multitask_elastic_net_regressor,4300,0,0.5151977243661626,0.5353338539833562,-0.020136129617193577,-3.761415323795237,True
multitask_elastic_net_regressor,4300,1,0.5353382723324772,0.5566652804475436,-0.02132700811506638,-3.8312086031160506,True
multitask_elastic_net_regressor,4300,2,0.5070491428371776,0.5296738072704512,-0.0226246644332736,-4.271433497885135,True
multitask_elastic_net_regressor,4300,3,0.5048699136739494,0.5252546394080827,-0.020384725734133302,-3.880922547796085,True
multitask_elastic_net_regressor,4300,4,0.5246863086314725,0.5431117589907539,-0.018425450359281448,-3.392570691807674,True
multitask_elastic_net_regressor,5250,0,0.5144957905623873,0.5350801607873696,-0.020584370224982385,-3.8469694325225054,True
multitask_elastic_net_regressor,5250,1,0.5290329405184325,0.5496861695522125,-0.020653229033779974,-3.7572764566015167,True
multitask_elastic_net_regressor,5250,2,0.5150101079592334,0.5362759258755003,-0.021265817916266916,-3.9654619739920793,True
multitask_elastic_net_regressor,5250,3,0.499919347594344,0.5211034918169662,-0.02118414422262227,-4.065247029675065,True
multitask_elastic_net_regressor,5250,4,0.5268175919683217,0.5451334517339459,-0.01831585976562422,-3.359885493609982,True
multitask_elastic_net_regressor,6200,0,0.519070526651488,0.5397530236513355,-0.020682496999847477,-3.8318445832751387,True
multitask_elastic_net_regressor,6200,1,0.5345197643634303,0.5547782188823781,-0.02025845451894781,-3.651631197735059,True
multitask_elastic_net_regressor,6200,2,0.5085407946571439,0.5293706275128209,-0.020829832855677077,-3.934829734234281,True
multitask_elastic_net_regressor,6200,3,0.5088002825921125,0.5297147740825732,-0.02091449149046065,-3.9482552712793417,True
multitask_elastic_net_regressor,6200,4,0.5192833593976084,0.5378796522003076,-0.018596292802699255,-3.457333387985079,True
multitask_elastic_net_regressor,7150,0,0.5176056582552778,0.5391914510988107,-0.021585792843532903,-4.003363332178861,True
multitask_elastic_net_regressor,7150,1,0.5265191921565938,0.5464781818648402,-0.01995898970824639,-3.6522939745072605,True
multitask_elastic_net_regressor,7150,2,0.5075399021067639,0.5288195164698325,-0.021279614363068577,-4.023984308506987,True
multitask_elastic_net_regressor,7150,3,0.5134908746494922,0.5331437067964631,-0.01965283214697089,-3.68621666099375,True
multitask_elastic_net_regressor,7150,4,0.5185882880747558,0.537494770613367,-0.01890648253861127,-3.5175193457298133,True
multitask_elastic_net_regressor,8100,0,0.5153384267250373,0.5369145598687496,-0.021576133143712317,-4.018541264551788,True
multitask_elastic_net_regressor,8100,1,0.521319248666163,0.5413094926774745,-0.019990244011311553,-3.6929417055729026,True
multitask_elastic_net_regressor,8100,2,0.5171210156533115,0.5380676532350556,-0.020946637581744088,-3.8929375248271096,True
multitask_elastic_net_regressor,8100,3,0.5098796415702612,0.5293722602700692,-0.019492618699808006,-3.6822138526607873,True
multitask_elastic_net_regressor,8100,4,0.520059288809568,0.5389521790579299,-0.018892890248361938,-3.5054854553860544,True
multitask_elastic_net_regressor,9050,0,0.5072974851798686,0.5291575855230615,-0.021860100343192856,-4.131113479472206,True
multitask_elastic_net_regressor,9050,1,0.5124225886236525,0.5330382963996994,-0.02061570777604682,-3.8675847336470004,True
multitask_elastic_net_regressor,9050,2,0.5232249655284219,0.5438225718019739,-0.020597606273552005,-3.7875600134251806,True
multitask_elastic_net_regressor,9050,3,0.517277748260794,0.5357653336365688,-0.018487585375774773,-3.4506871227162392,True
multitask_elastic_net_regressor,9050,4,0.5205858245687307,0.539485488105529,-0.018899663536798283,-3.503275612318475,True
multitask_elastic_net_regressor,10000,0,0.5053579442479655,0.5274039372268613,-0.022045992978895756,-4.180096397235036,True
multitask_elastic_net_regressor,10000,1,0.5167483145348234,0.5373888944088026,-0.02064057987397916,-3.8409018289606585,True
multitask_elastic_net_regressor,10000,2,0.5280552059360707,0.5481340935832798,-0.02007888764720911,-3.6631342370894613,True
multitask_elastic_net_regressor,10000,3,0.5125624938516065,0.530944540789396,-0.018382046937789553,-3.4621406805425576,True
multitask_elastic_net_regressor,10000,4,0.517743397411434,0.536675262511865,-0.01893186510043099,-3.5276202245324164,True
multitask_lasso_regressor,500,0,0.5027153926455085,0.521368396758351,-0.01865300411284254,-3.577701339171891,True
multitask_lasso_regressor,500,1,0.5230938297307818,0.540465119133321,-0.01737128940253918,-3.21413700673143,True
multitask_lasso_regressor,500,2,0.5769898712292199,0.6124815273772409,-0.03549165614802108,-5.794730871313443,True
multitask_lasso_regressor,500,3,0.48696960220193297,0.5121734623213998,-0.025203860119466848,-4.9209617392575655,True
multitask_lasso_regressor,500,4,0.5492212979208685,0.5709455395776385,-0.021724241656770005,-3.8049586433131055,True
multitask_lasso_regressor,1450,0,0.5532846961329795,0.5735883974026067,-0.020303701269627217,-3.539768475368213,True
multitask_lasso_regressor,1450,1,0.5491012008756546,0.5674006010029988,-0.018299400127344212,-3.2251287881958897,True
multitask_lasso_regressor,1450,2,0.5162941244505267,0.5410838386183178,-0.024789714167791077,-4.5814922565591205,True
multitask_lasso_regressor,1450,3,0.4878342475215169,0.507475896327431,-0.01964164880591407,-3.8704594539483286,True
multitask_lasso_regressor,1450,4,0.49783511361643606,0.5217056691873239,-0.023870555570887797,-4.575483262060705,True
multitask_lasso_regressor,2400,0,0.5143676910710193,0.5322362565864265,-0.017868565515407164,-3.357261985496774,True
multitask_lasso_regressor,2400,1,0.5897858195363156,0.6065928092508736,-0.016806989714557963,-2.77072023575653,True
multitask_lasso_regressor,2400,2,0.5130673300516209,0.5379746466560525,-0.024907316604431684,-4.629830933344312,True
multitask_lasso_regressor,2400,3,0.48934619903052334,0.5109852981905956,-0.021639099160072228,-4.2347792072876675,True
multitask_lasso_regressor,2400,4,0.4937278422603269,0.517027406134036,-0.023299563873709073,-4.506446582382678,True
multitask_lasso_regressor,3350,0,0.5223828321687103,0.5402267908370765,-0.01784395866836619,-3.3030495656679926,True
multitask_lasso_regressor,3350,1,0.5690096783652695,0.5873827900158082,-0.018373111650538676,-3.127962201623953,True
multitask_lasso_regressor,3350,2,0.5068505370787104,0.5294617966066665,-0.022611259527956062,-4.270612095692678,True
multitask_lasso_regressor,3350,3,0.49607368189705375,0.5183040170613699,-0.022230335164316106,-4.289053226011157,True
multitask_lasso_regressor,3350,4,0.49403404450350763,0.5152989965844695,-0.021264952080961907,-4.1267210341784715,True
multitask_lasso_regressor,4300,0,0.5152683386271733,0.5353270470511364,-0.02005870842396318,-3.7470007417815183,True
multitask_lasso_regressor,4300,1,0.5353116992516691,0.5566654203971694,-0.02135372114550027,-3.8360063986487303,True
multitask_lasso_regressor,4300,2,0.5070269032792339,0.5296751259853053,-0.022648222706071364,-4.275870546864171,True
multitask_lasso_regressor,4300,3,0.5048797970221723,0.5252536900824911,-0.020373893060318782,-3.8788671921788995,True
multitask_lasso_regressor,4300,4,0.5246867056427328,0.5431100693492225,-0.01842336370648967,-3.3921970418566034,True
multitask_lasso_regressor,5250,0,0.5145673651797324,0.5350772613198664,-0.020509896140133987,-3.8330718987277757,True
multitask_lasso_regressor,5250,1,0.5290063989752057,0.5496855688591284,-0.02067916988392271,-3.7619997786811643,True
multitask_lasso_regressor,5250,2,0.5149868346513305,0.5362750782015727,-0.02128824355024217,-3.9696499829217196,True
multitask_lasso_regressor,5250,3,0.4999271321375146,0.5211001223355999,-0.021172990198085273,-4.063132839652147,True
multitask_lasso_regressor,5250,4,0.5268178998482479,0.5451315936727553,-0.018313693824507427,-3.359499621205446,True
multitask_lasso_regressor,6200,0,0.5191404312564167,0.5397465288673171,-0.020606097610900376,-3.817736012891684,True
multitask_lasso_regressor,6200,1,0.5344935620588974,0.5547768728943822,-0.020283310835484736,-3.656120474103875,True
multitask_lasso_regressor,6200,2,0.5085171807773042,0.5293686973490033,-0.020851516571699036,-3.938940227504991,True
multitask_lasso_regressor,6200,3,0.5088086671019572,0.5297121582312357,-0.020903491129278584,-3.9461981010738976,True
multitask_lasso_regressor,6200,4,0.5192840537223639,0.5378780409731942,-0.01859398725083039,-3.456915106106189,True
multitask_lasso_regressor,7150,0,0.5176750881786808,0.5391820575497795,-0.02150696937109875,-3.988813995189952,True
multitask_lasso_regressor,7150,1,0.5264926208238786,0.546476813036724,-0.01998419221284542,-3.6569149387684,True
multitask_lasso_regressor,7150,2,0.507515887815988,0.5288175846687749,-0.021301696852786933,-4.028174831994147,True
multitask_lasso_regressor,7150,3,0.5134993994666324,0.5331417574286574,-0.01964235796202507,-3.684265523818685,True
multitask_lasso_regressor,7150,4,0.5185893519466471,0.5374936586957808,-0.01890430674913368,-3.517121819633121,True
multitask_lasso_regressor,8100,0,0.5154080267776847,0.5369066435792557,-0.021498616801570947,-4.004162931986038,True
multitask_lasso_regressor,8100,1,0.5212924105721225,0.5413078413321643,-0.020015430760041752,-3.6976059151080407,True
multitask_lasso_regressor,8100,2,0.5170973725190955,0.5380662083621861,-0.020968835843090616,-3.8970735417333544,True
multitask_lasso_regressor,8100,3,0.5098893263867968,0.5293714034962814,-0.019482077109484575,-3.6802284711288578,True
multitask_lasso_regressor,8100,4,0.5200603379340056,0.5389511377750685,-0.0188907998410629,-3.5051043623451785,True
multitask_lasso_regressor,9050,0,0.5073672340170278,0.5291489018399821,-0.02178166782295432,-4.116358882578052,True
multitask_lasso_regressor,9050,1,0.5123954762243343,0.5330370592607793,-0.02064158303644492,-3.8724480179803744,True
multitask_lasso_regressor,9050,2,0.5232010712496676,0.5438213854811592,-0.020620314231491577,-3.791743903790626,True
multitask_lasso_regressor,9050,3,0.517287388186965,0.535764667614126,-0.018477279427161042,-3.448767816183978,True
multitask_lasso_regressor,9050,4,0.5205873114505324,0.5394848414689825,-0.01889753001845007,-3.502884338138828,True
multitask_lasso_regressor,10000,0,0.5054287212625805,0.5273961392469139,-0.021967417984333326,-4.1652595363518055,True
multitask_lasso_regressor,10000,1,0.5167211877735869,0.5373879019097397,-0.02066671413615284,-3.845772125257864,True
multitask_lasso_regressor,10000,2,0.5280311303570698,0.5481322672072745,-0.02010113685020465,-3.6672055364701723,True
multitask_lasso_regressor,10000,3,0.512573435738619,0.5309450465661474,-0.018371610827528362,-3.460171809935051,True
multitask_lasso_regressor,10000,4,0.5177446280162722,0.5366743052966162,-0.018929677280344004,-3.5272188538785554,True
pls_regressor,500,0,0.6390670494008419,0.7051487135667001,-0.06608166416585814,-9.371308901864355,True
pls_regressor,500,1,0.6907867415453035,0.7419960527973575,-0.05120931125205397,-6.901561141598076,True
pls_regressor,500,2,0.7450248142442102,0.7906632239869444,-0.045638409742734254,-5.772168017705582,True
pls_regressor,500,3,0.65510894323011,0.7242410664413672,-0.06913212321125717,-9.545457502285108,True
pls_regressor,500,4,0.7822935108570135,0.7575261793684004,0.024767331488613098,3.2695017232623247,False
pls_regressor,1450,0,0.6792143075140958,0.7473496663775481,-0.06813535886345223,-9.116931729388293,True
pls_regressor,1450,1,0.7500743753122139,0.7658383007875342,-0.01576392547532035,-2.058388234058004,True
pls_regressor,1450,2,0.8404374550168228,0.7291592003700574,0.11127825464676533,15.261174046804898,False
pls_regressor,1450,3,0.7372517060876447,0.7063171684756757,0.03093453761196896,4.379694985855959,False
pls_regressor,1450,4,0.6356243876403265,0.7031620669017938,-0.06753767926146736,-9.604852485721462,True
pls_regressor,2400,0,0.647626342651539,0.7177868836327161,-0.07016054098117719,-9.774564370150513,True
pls_regressor,2400,1,0.7622712466191227,0.7902596194843446,-0.027988372865221933,-3.5416681018681855,True
pls_regressor,2400,2,0.8214024826606671,0.7276300747707654,0.09377240788990171,12.88737383751545,False
pls_regressor,2400,3,0.6786958868096461,0.7161794270911953,-0.03748354028154921,-5.233819747348901,True
pls_regressor,2400,4,0.7629788412472962,0.7055242213917471,0.057454619855549116,8.143536127251831,False
pls_regressor,3350,0,0.66485952079473,0.7295624034412951,-0.0647028826465651,-8.868724915287041,True
pls_regressor,3350,1,0.7339552236036873,0.7752690733938505,-0.04131384979016328,-5.328969155096828,True
pls_regressor,3350,2,0.9453614936971596,0.7164788046637229,0.22888268903343667,31.945493368901825,False
pls_regressor,3350,3,0.8356408517776944,0.7189502052267582,0.1166906465509362,16.2306993867721,False
pls_regressor,3350,4,0.7712546193660472,0.7059521895340407,0.06530242983200651,9.250262383223001,False
pls_regressor,4300,0,0.7036615550098636,0.7227519629170402,-0.019090407907176643,-2.641349852600525,True
pls_regressor,4300,1,0.7343117703860055,0.7444136814499093,-0.01010191106390379,-1.3570292050823272,True
pls_regressor,4300,2,0.875837894200518,0.7132831856680671,0.1625547085324509,22.789645374887222,False
pls_regressor,4300,3,0.8129507915516089,0.7217638262324519,0.09118696531915693,12.633906273073482,False
pls_regressor,4300,4,0.7840023535242713,0.7241795270807431,0.05982282644352821,8.260772944615184,False
pls_regressor,5250,0,0.6991509400259766,0.7229739419044036,-0.023823001878427008,-3.295139768893226,True
pls_regressor,5250,1,0.7286021554121898,0.7413388011105808,-0.012736645698391058,-1.7180600393923282,True
pls_regressor,5250,2,0.8051937816655013,0.7217722587400514,0.08342152292544991,11.557873264770965,False
pls_regressor,5250,3,0.7357650106345682,0.7158116510340394,0.019953359600528797,2.7875153431359756,False
pls_regressor,5250,4,0.7910774521996569,0.7258527656458503,0.06522468655380653,8.985938972867427,False
pls_regressor,6200,0,0.6941309873026217,0.7246051160480695,-0.03047412874544786,-4.20561876676375,True
pls_regressor,6200,1,0.7466710964410153,0.7444806434600566,0.002190452980958657,0.2942256457841917,False
pls_regressor,6200,2,0.7898630295775118,0.7154987334002899,0.07436429617722184,10.393351197676868,False
pls_regressor,6200,3,0.729189573390335,0.7195338186907826,0.009655754699552377,1.341945916749454,False
pls_regressor,6200,4,0.8599105654788424,0.718726094411297,0.1411844710675454,19.643710192989236,False
pls_regressor,7150,0,0.686877042510314,0.7232210539688081,-0.036344011458494085,-5.025297764639133,True
pls_regressor,7150,1,0.724622135568475,0.7368684737351303,-0.012246338166655324,-1.6619435629508705,True
pls_regressor,7150,2,0.8029586494561926,0.7168112236068008,0.08614742584939172,12.018146900089134,False
pls_regressor,7150,3,0.7462039154692872,0.7207588293913874,0.02544508607789986,3.5303190249345717,False
pls_regressor,7150,4,0.8291769069700214,0.7177440959689602,0.11143281100106128,15.52542356348137,False
pls_regressor,8100,0,0.7214308770576308,0.721472583171226,-4.170611359521903e-05,-0.005780692789724621,True
pls_regressor,8100,1,0.7796055455797583,0.7285433377345495,0.05106220784520876,7.0088085636730755,False
pls_regressor,8100,2,0.805831006191691,0.7225878519839563,0.08324315420773476,11.520143049620911,False
pls_regressor,8100,3,0.7691729365493679,0.7156584844936232,0.05351445205574468,7.477652150468078,False
pls_regressor,8100,4,0.8045985347720309,0.7184912404750402,0.08610729429699071,11.984459857862666,False
pls_regressor,9050,0,0.7255935405526514,0.7148403581754019,0.010753182377249426,1.5042774591933286,False
pls_regressor,9050,1,0.7583543189163385,0.7224382787798476,0.03591604013649097,4.9715029216268665,False
pls_regressor,9050,2,0.7817978246077233,0.7256115545548514,0.05618627005287191,7.74329869751607,False
pls_regressor,9050,3,0.7250432242846799,0.7213024295451954,0.003740794739484521,0.5186166836902537,False
pls_regressor,9050,4,0.7659040112904296,0.7207111064489988,0.04519290484143079,6.2705991953002975,False
pls_regressor,10000,0,0.7129705530556744,0.7147021824116249,-0.0017316293559505036,-0.24228684318654994,True
pls_regressor,10000,1,0.7428353156732616,0.7261417013804964,0.01669361429276517,2.298947197362207,False
pls_regressor,10000,2,0.7792308238898632,0.728379667834363,0.05085115605550017,6.981407952626152,False
pls_regressor,10000,3,0.7170764521082335,0.7182146847400449,-0.0011382326318114533,-0.15848083532619947,True
pls_regressor,10000,4,0.7731994081256948,0.7182691019173929,0.05493030620830186,7.647594204131493,False
random_forest_regressor,500,0,0.8249753796001494,0.7544355428798748,0.07053983672027464,9.35001503919154,False
random_forest_regressor,500,1,0.8500699635509028,0.8265998888038291,0.023470074747073744,2.839351307080048,False
random_forest_regressor,500,2,1.1519099099320778,0.8648373041205988,0.287072605811479,33.19382783833382,False
random_forest_regressor,500,3,0.8117482922909327,0.7888258487062804,0.02292244358465234,2.9058940731019987,False
random_forest_regressor,500,4,1.2434178036719166,0.8423959813075784,0.40102182236433814,47.604906868366896,False
random_forest_regressor,1450,0,0.860999273641976,0.7762757452699466,0.08472352837202946,10.914102223117537,False
random_forest_regressor,1450,1,0.8778296696261921,0.7933048128282405,0.08452485679795163,10.654776755558677,False
random_forest_regressor,1450,2,0.9780669912552342,0.7673888070568167,0.21067818419841755,27.453903713612437,False
random_forest_regressor,1450,3,0.8997696002977092,0.7486036128196327,0.15116598747807652,20.193061439912952,False
random_forest_regressor,1450,4,0.794985477020935,0.7503421327933759,0.04464334422755911,5.949731765876019,False
random_forest_regressor,2400,0,0.8041034887984689,0.7470718830413634,0.05703160575710553,7.634018499655922,False
random_forest_regressor,2400,1,0.919468408022671,0.8141898275763542,0.10527858044631688,12.930471111350741,False
random_forest_regressor,2400,2,0.9962632741904252,0.7469361705774841,0.24932710361294108,33.379974545907594,False
random_forest_regressor,2400,3,0.8076666680277248,0.7463361984168061,0.0613304696109187,8.217539192259236,False
random_forest_regressor,2400,4,0.7982708873738865,0.7327670376537931,0.06550384972009338,8.939246220712464,False
random_forest_regressor,3350,0,0.8165919746163626,0.7501972609937201,0.06639471362264249,8.85030072419823,False
random_forest_regressor,3350,1,0.8699664089400867,0.7889946872469554,0.08097172169313127,10.26264473030439,False
random_forest_regressor,3350,2,0.936989913775447,0.7306262284001587,0.20636368537528837,28.244768303371732,False
random_forest_regressor,3350,3,0.8374915606072758,0.7318003813836657,0.10569117922361015,14.442624233643132,False
random_forest_regressor,3350,4,0.889180318627746,0.7261821980076885,0.16299812062005758,22.4458987107161,False
random_forest_regressor,4300,0,0.7874141921385206,0.7376234872981635,0.04979070484035708,6.750151764111409,False
random_forest_regressor,4300,1,0.8357476153099536,0.7624240352745236,0.07332358003542994,9.61716533621983,False
random_forest_regressor,4300,2,0.8709996478736693,0.722243368700474,0.14875627917319534,20.596420212324162,False
random_forest_regressor,4300,3,0.8330550590632247,0.7352756383565824,0.09777942070664236,13.298335427675742,False
